15300	100	2.75	1.703
15400	100	2.75	1.703
15500	100	2.75	1.703
15600	100	2.75	1.703
15700	100	2.75	1.703
15800	100	2.75	1.703
15900	100	2.75	1.703
16000	100	2.75	1.703
16100	100	2.75	1.703
16200	100	2.75	1.703
16300	100	2.75	1.703
16400	100	2.75	1.703
16500	100	2.75	1.703
16600	100	2.75	1.703
16700	100	2.75	1.703
16800	100	2.75	1.703
16900	100	2.75	1.703
17000	100	2.75	1.703
17100	100	2.75	1.703
17200	100	2.75	1.703
17300	100	2.75	1.703
17400	100	2.75	1.703
17500	100	2.75	1.703
17600	100	2.75	1.703
17700	100	2.75	1.703
17800	100	2.75	1.703
17900	100	2.75	1.703
18000	100	2.75	1.703
18100	100	2.75	1.703
18200	100	2.75	1.703
18300	100	2.75	1.703
18400	100	2.75	1.703
18500	100	2.75	1.703
18600	100	2.75	1.703
18700	100	2.75	1.703
18800	100	2.75	1.703
18900	100	2.75	1.703
19000	100	2.75	1.703
19100	100	2.75	1.703
19200	100	2.75	1.703
19300	100	2.75	1.703
19400	100	2.75	1.703
19500	100	2.75	1.703
19600	100	2.75	1.703
19700	100	2.75	1.703
19800	100	2.75	1.703
19900	100	2.75	1.703
20000	100	2.75	1.703
20100	100	2.75	1.703
20200	100	2.75	1.703
20300	100	2.75	1.703
20400	100	2.75	1.703
20500	100	2.75	1.703
20600	100	2.75	1.703
20700	100	2.75	1.703
20800	100	2.75	1.703
20900	100	2.75	1.703
21000	100	2.75	1.703
21100	100	2.75	1.703
21200	100	2.75	1.703
21300	100	2.75	1.703
21400	100	2.75	1.703
21500	100	2.75	1.703
21600	100	2.75	1.703
21700	100	2.75	1.703
21800	100	2.75	1.703
21900	100	2.75	1.703
22000	100	2.75	1.703
22100	100	2.75	1.703
22200	100	2.75	1.703
22300	100	2.75	1.703
22400	100	2.75	1.703
22500	100	2.75	1.703
22600	100	2.75	1.703
22700	100	2.75	1.703
22800	100	2.75	1.703
22900	100	2.75	1.703
23000	100	2.75	1.703
23100	100	2.75	1.703
23200	100	2.75	1.703
23300	100	2.75	1.703
23400	100	2.75	1.703
23500	100	2.75	1.703
23600	100	2.75	1.703
23700	100	2.75	1.703
23800	100	2.75	1.703
23900	100	2.75	1.703
24000	100	2.75	1.703
24100	100	2.75	1.703
24200	100	2.75	1.703
24300	100	2.75	1.703
24400	100	2.75	1.703
24500	100	2.75	1.703
24600	100	2.75	1.703
24700	100	2.75	1.703
24800	100	2.75	1.703
24900	100	2.75	1.703
25000	100	2.75	1.703
25100	100	2.75	1.703
25200	100	2.75	1.703
25300	100	2.75	1.703
25400	100	2.75	1.703
25500	100	2.75	1.703
25600	100	2.75	1.703
25700	100	2.75	1.703
25800	100	2.75	1.703
25900	100	2.75	1.703
26000	100	2.75	1.703
26100	100	2.75	1.703
26200	100	2.75	1.703
26300	100	2.75	1.703
26400	100	2.75	1.703
26500	100	2.75	1.703
26600	100	2.75	1.703
26700	100	2.75	1.703
26800	100	2.75	1.703
26900	100	2.75	1.703
27000	100	2.75	1.703
27100	100	2.75	1.703
27200	100	2.75	1.703
27300	100	2.75	1.703
27400	100	2.75	1.703
27500	100	2.75	1.703
27600	100	2.75	1.703
27700	100	2.75	1.703
27800	100	2.75	1.703
27900	100	2.75	1.703
28000	100	2.75	1.703
28100	100	2.75	1.703
28200	100	2.75	1.703
28300	100	2.75	1.703
28400	100	2.75	1.703
28500	100	2.75	1.703
28600	100	2.75	1.703
28700	100	2.75	1.703
28800	100	2.75	1.703
28900	100	2.75	1.703
29000	100	2.75	1.703
29100	100	2.75	1.703
29200	100	2.75	1.703
29300	100	2.75	1.703
29400	100	2.75	1.703
29500	100	2.75	1.703
29600	100	2.75	1.703
29700	100	2.75	1.703
29800	100	2.75	1.703
29900	100	2.75	1.703
30000	100	2.75	1.703
30100	100	2.75	1.703
30200	100	2.75	1.703
30300	100	2.75	1.703
30400	100	2.75	1.703
30500	100	2.75	1.703
30600	100	2.75	1.703
30700	100	2.75	1.703
30800	100	2.75	1.703
30900	100	2.75	1.703
31000	100	2.75	1.703
31100	100	2.75	1.703
31200	100	2.75	1.703
31300	100	2.75	1.703
31400	100	2.75	1.703
31500	100	2.75	1.703
31600	100	2.75	1.703
31700	100	2.75	1.703
31800	100	2.75	1.703
31900	100	2.75	1.703
32000	100	2.75	1.703
32100	100	2.75	1.703
32200	100	2.75	1.703
32300	100	2.75	1.703
32400	100	2.75	1.703
32500	100	2.75	1.703
32600	100	2.75	1.703
32700	100	2.75	1.703
32800	100	2.75	1.703
32900	100	2.75	1.703
33000	100	2.75	1.703
33100	100	2.75	1.703
33200	100	2.75	1.703
33300	100	2.75	1.703
33400	100	2.75	1.703
33500	100	2.75	1.703
33600	100	2.75	1.703
33700	100	2.75	1.703
33800	100	2.75	1.703
33900	100	2.75	1.703
34000	100	2.75	1.703
34100	100	2.75	1.703
34200	100	2.75	1.703
34300	100	2.75	1.703
34400	100	2.75	1.703
34500	100	2.75	1.703
34600	100	2.75	1.703
34700	100	2.75	1.703
34800	100	2.75	1.703
34900	100	2.75	1.703
35000	100	2.75	1.703
35100	100	2.75	1.703
35200	100	2.75	1.703
35300	100	2.75	1.703
35400	100	2.75	1.703
35500	100	2.75	1.703
35600	100	2.75	1.703
35700	100	2.75	1.703
35800	100	2.75	1.703
35900	100	2.75	1.703
36000	100	2.75	1.703
36100	100	2.75	1.703
36200	100	2.75	1.703
36300	100	2.75	1.703
36400	100	2.75	1.703
36500	100	2.75	1.703
36600	100	2.75	1.703
36700	100	2.75	1.703
36800	100	2.75	1.703
36900	100	2.75	1.703
37000	100	2.75	1.703
37100	100	2.75	1.703
37200	100	2.75	1.703
37300	100	2.75	1.703
37400	100	2.75	1.703
37500	100	2.75	1.703
37600	100	2.75	1.703
37700	100	2.75	1.703
37800	100	2.75	1.703
37900	100	2.75	1.703
38000	100	2.75	1.703
38100	100	2.75	1.703
38200	100	2.75	1.703
38300	100	2.75	1.703
38400	100	2.75	1.703
38500	100	2.75	1.703
38600	100	2.75	1.703
38700	100	2.75	1.703
38800	100	2.75	1.703
38900	100	2.75	1.703
39000	100	2.75	1.703
39100	100	2.75	1.703
39200	100	2.75	1.703
39300	100	2.75	1.703
39400	100	2.75	1.703
39500	100	2.75	1.703
39600	100	2.75	1.703
39700	100	2.75	1.703
39800	100	2.75	1.703
39900	100	2.75	1.703
40000	100	2.75	1.703
40100	100	2.75	1.703
40200	100	2.75	1.703
40300	100	2.75	1.703
40400	100	2.75	1.703
40500	100	2.75	1.703
40600	100	2.75	1.703
40700	100	2.75	1.703
40800	100	2.75	1.703
40900	100	2.75	1.703
41000	100	2.75	1.703
41100	100	2.75	1.703
41200	100	2.75	1.703
41300	100	2.75	1.703
41400	100	2.75	1.703
41500	100	2.75	1.703
41600	100	2.75	1.703
41700	100	2.75	1.703
41800	100	2.75	1.703
41900	100	2.75	1.703
42000	100	2.75	1.703
42100	100	2.75	1.703
42200	100	2.75	1.703
42300	100	2.75	1.703
42400	100	2.75	1.703
42500	100	2.75	1.703
42600	100	2.75	1.703
42700	100	2.75	1.703
42800	100	2.75	1.703
42900	100	2.75	1.703
43000	100	2.75	1.703
43100	100	2.75	1.703
43200	100	2.75	1.703
43300	100	2.75	1.703
43400	100	2.75	1.703
43500	100	2.75	1.703
43600	100	2.75	1.703
43700	100	2.75	1.703
43800	100	2.75	1.703
43900	100	2.75	1.703
44000	100	2.75	1.703
44100	100	2.75	1.703
44200	100	2.75	1.703
44300	100	2.75	1.703
44400	100	2.75	1.703
44500	100	2.75	1.703
44600	100	2.75	1.703
44700	100	2.75	1.703
44800	100	2.75	1.703
44900	100	2.75	1.703
45000	100	2.75	1.703
45100	100	2.75	1.703
45200	100	2.75	1.703
45300	100	2.75	1.703
45400	100	2.75	1.703
45500	100	2.75	1.703
45600	100	2.75	1.703
45700	100	2.75	1.703
45800	100	2.75	1.703
45900	100	2.75	1.703
46000	100	2.75	1.703
46100	100	2.75	1.703
46200	100	2.75	1.703
46300	100	2.75	1.703
46400	100	2.75	1.703
46500	100	2.75	1.703
46600	100	2.75	1.703
46700	100	2.75	1.703
46800	100	2.75	1.703
46900	100	2.75	1.703
47000	100	2.75	1.703
47100	100	2.75	1.703
47200	100	2.75	1.703
47300	100	2.75	1.703
47400	100	2.75	1.703
47500	100	2.75	1.703
47600	100	2.75	1.703
47700	100	2.75	1.703
47800	100	2.75	1.703
47900	100	2.75	1.703
48000	100	2.75	1.703
48100	100	2.75	1.703
48200	100	2.75	1.703
48300	100	2.75	1.703
48400	100	2.75	1.703
48500	100	2.75	1.703
48600	100	2.75	1.703
48700	100	2.75	1.703
48800	100	2.75	1.703
48900	100	2.75	1.703
49000	100	2.75	1.703
49100	100	2.75	1.703
49200	100	2.75	1.703
49300	100	2.75	1.703
49400	100	2.75	1.703
49500	100	2.75	1.703
49600	100	2.75	1.703
49700	100	2.75	1.703
49800	100	2.75	1.703
49900	100	2.75	1.703
50000	100	2.75	1.703
50100	100	2.75	1.703
50200	100	2.75	1.703
50300	100	2.75	1.703
50400	100	2.75	1.703
50500	100	2.75	1.703
50600	100	2.75	1.703
50700	100	2.75	1.703
50800	100	2.75	1.703
50900	100	2.75	1.703
51000	100	2.75	1.703
51100	100	2.75	1.703
51200	100	2.75	1.703
51300	100	2.75	1.703
51400	100	2.75	1.703
51500	100	2.75	1.703
51600	100	2.75	1.703
51700	100	2.75	1.703
51800	100	2.75	1.703
51900	100	2.75	1.703
52000	100	2.75	1.703
52100	100	2.75	1.703
52200	100	2.75	1.703
52300	100	2.75	1.703
52400	100	2.75	1.703
52500	100	2.75	1.703
52600	100	2.75	1.703
52700	100	2.75	1.703
52800	100	2.75	1.703
52900	100	2.75	1.703
53000	100	2.75	1.703
53100	100	2.75	1.703
53200	100	2.75	1.703
53300	100	2.75	1.703
53400	100	2.75	1.703
53500	100	2.75	1.703
53600	100	2.75	1.703
53700	100	2.75	1.703
53800	100	2.75	1.703
53900	100	2.75	1.703
54000	100	2.75	1.703
54100	100	2.75	1.703
54200	100	2.75	1.703
54300	100	2.75	1.703
54400	100	2.75	1.703
54500	100	2.75	1.703
54600	100	2.75	1.703
54700	100	2.75	1.703
54800	100	2.75	1.703
54900	100	2.75	1.703
55000	100	2.75	1.703
55100	100	2.75	1.703
55200	100	2.75	1.703
55300	100	2.75	1.703
55400	100	2.75	1.703
55500	100	2.75	1.703
55600	100	2.75	1.703
55700	100	2.75	1.703
55800	100	2.75	1.703
55900	100	2.75	1.703
56000	100	2.75	1.703
56100	100	2.75	1.703
56200	100	2.75	1.703
56300	100	2.75	1.703
56400	100	2.75	1.703
56500	100	2.75	1.703
56600	100	2.75	1.703
56700	100	2.75	1.703
56800	100	2.75	1.703
56900	100	2.75	1.703
57000	100	2.75	1.703
57100	100	2.75	1.703
57200	100	2.75	1.703
57300	100	2.75	1.703
57400	100	2.75	1.703
57500	100	2.75	1.703
57600	100	2.75	1.703
57700	100	2.75	1.703
57800	100	2.75	1.703
57900	100	2.75	1.703
58000	100	2.75	1.703
58100	100	2.75	1.703
58200	100	2.75	1.703
58300	100	2.75	1.703
58400	100	2.75	1.703
58500	100	2.75	1.703
58600	100	2.75	1.703
58700	100	2.75	1.703
58800	100	2.75	1.703
58900	100	2.75	1.703
59000	100	2.75	1.703
59100	100	2.75	1.703
59200	100	2.75	1.703
59300	100	2.75	1.703
59400	100	2.75	1.703
59500	100	2.75	1.703
59600	100	2.75	1.703
59700	100	2.75	1.703
59800	100	2.75	1.703
59900	100	2.75	1.703
60000	100	2.75	1.703
60100	100	2.75	1.703
60200	100	2.75	1.703
60300	100	2.75	1.703
60400	100	2.75	1.703
60500	100	2.75	1.703
60600	100	2.75	1.703
60700	100	2.75	1.703
60800	100	2.75	1.703
60900	100	2.75	1.703
61000	100	2.75	1.703
61100	100	2.75	1.703
61200	100	2.75	1.703
61300	100	2.75	1.703
61400	100	2.75	1.703
61500	100	2.75	1.703
61600	100	2.75	1.703
61700	100	2.75	1.703
61800	100	2.75	1.703
61900	100	2.75	1.703
62000	100	2.75	1.703
62100	100	2.75	1.703
62200	100	2.75	1.703
62300	100	2.75	1.703
62400	100	2.75	1.703
62500	100	2.75	1.703
62600	100	2.75	1.703
62700	100	2.75	1.703
62800	100	2.75	1.703
62900	100	2.75	1.703
63000	100	2.75	1.703
63100	100	2.75	1.703
63200	100	2.75	1.703
63300	100	2.75	1.703
63400	100	2.75	1.703
63500	100	2.75	1.703
63600	100	2.75	1.703
63700	100	2.75	1.703
63800	100	2.75	1.703
63900	100	2.75	1.703
64000	100	2.75	1.703
64100	100	2.75	1.703
64200	100	2.75	1.703
64300	100	2.75	1.703
64400	100	2.75	1.703
64500	100	2.75	1.703
64600	100	2.75	1.703
64700	100	2.75	1.703
64800	100	2.75	1.703
64900	100	2.75	1.703
65000	100	2.75	1.703
65100	100	2.75	1.703
65200	100	2.75	1.703
65300	100	2.75	1.703
65400	100	2.75	1.703
65500	100	2.75	1.703
65600	100	2.75	1.703
65700	100	2.75	1.703
65800	100	2.75	1.703
65900	100	2.75	1.703
66000	100	2.75	1.703
66100	100	2.75	1.703
66200	100	2.75	1.703
66300	100	2.75	1.703
66400	100	2.75	1.703
66500	100	2.75	1.703
66600	100	2.75	1.703
66700	100	2.75	1.703
66800	100	2.75	1.703
66900	100	2.75	1.703
67000	100	2.75	1.703
67100	100	2.75	1.703
67200	100	2.75	1.703
67300	100	2.75	1.703
67400	100	2.75	1.703
67500	100	2.75	1.703
67600	100	2.75	1.703
67700	100	2.75	1.703
67800	100	2.75	1.703
67900	100	2.75	1.703
68000	100	2.75	1.703
68100	100	2.75	1.703
68200	100	2.75	1.703
68300	100	2.75	1.703
68400	100	2.75	1.703
68500	100	2.75	1.703
68600	100	2.75	1.703
68700	100	2.75	1.703
68800	100	2.75	1.703
68900	100	2.75	1.703
69000	100	2.75	1.703
69100	100	2.75	1.703
69200	100	2.75	1.703
69300	100	2.75	1.703
69400	100	2.75	1.703
69500	100	2.75	1.703
69600	100	2.75	1.703
69700	100	2.75	1.703
69800	100	2.75	1.703
69900	100	2.75	1.703
70000	100	2.75	1.703
70100	100	2.75	1.703
70200	100	2.75	1.703
70300	100	2.75	1.703
70400	100	2.75	1.703
70500	100	2.75	1.703
70600	100	2.75	1.703
70700	100	2.75	1.703
70800	100	2.75	1.703
70900	100	2.75	1.703
71000	100	2.75	1.703
71100	100	2.75	1.703
71200	100	2.75	1.703
71300	100	2.75	1.703
71400	100	2.75	1.703
71500	100	2.75	1.703
71600	100	2.75	1.703
71700	100	2.75	1.703
71800	100	2.75	1.703
71900	100	2.75	1.703
72000	100	2.75	1.703
72100	100	2.75	1.703
72200	100	2.75	1.703
72300	100	2.75	1.703
72400	100	2.75	1.703
72500	100	2.75	1.703
72600	100	2.75	1.703
72700	100	2.75	1.703
72800	100	2.75	1.703
72900	100	2.75	1.703
73000	100	2.75	1.703
73100	100	2.75	1.703
73200	100	2.75	1.703
73300	100	2.75	1.703
73400	100	2.75	1.703
73500	100	2.75	1.703
73600	100	2.75	1.703
73700	100	2.75	1.703
73800	100	2.75	1.703
73900	100	2.75	1.703
74000	100	2.75	1.703
74100	100	2.75	1.703
74200	100	2.75	1.703
74300	100	2.75	1.703
74400	100	2.75	1.703
74500	100	2.75	1.703
74600	100	2.75	1.703
74700	100	2.75	1.703
74800	100	2.75	1.703
74900	100	2.75	1.703
75000	100	2.75	1.703
75100	100	2.75	1.703
75200	100	2.75	1.703
75300	100	2.75	1.703
75400	100	2.75	1.703
75500	100	2.75	1.703
75600	100	2.75	1.703
75700	100	2.75	1.703
75800	100	2.75	1.703
75900	100	2.75	1.703
76000	100	2.75	1.703
76100	100	2.75	1.703
76200	100	2.75	1.703
76300	100	2.75	1.703
76400	100	2.75	1.703
76500	100	2.75	1.703
76600	100	2.75	1.703
76700	100	2.75	1.703
76800	100	2.75	1.703
76900	100	2.75	1.703
77000	100	2.75	1.703
77100	100	2.75	1.703
77200	100	2.75	1.703
77300	100	2.75	1.703
77400	100	2.75	1.703
77500	100	2.75	1.703
77600	100	2.75	1.703
77700	100	2.75	1.703
77800	100	2.75	1.703
77900	100	2.75	1.703
78000	100	2.75	1.703
78100	100	2.75	1.703
78200	100	2.75	1.703
78300	100	2.75	1.703
78400	100	2.75	1.703
78500	100	2.75	1.703
78600	100	2.75	1.703
78700	100	2.75	1.703
78800	100	2.75	1.703
78900	100	2.75	1.703
79000	100	2.75	1.703
79100	100	2.75	1.703
79200	100	2.75	1.703
79300	100	2.75	1.703
79400	100	2.75	1.703
79500	100	2.75	1.703
79600	100	2.75	1.703
79700	100	2.75	1.703
79800	100	2.75	1.703
79900	100	2.75	1.703
80000	100	2.75	1.703
80100	100	2.75	1.703
80200	100	2.75	1.703
80300	100	2.75	1.703
80400	100	2.75	1.703
80500	100	2.75	1.703
80600	100	2.75	1.703
80700	100	2.75	1.703
80800	100	2.75	1.703
80900	100	2.75	1.703
81000	100	2.75	1.703
81100	100	2.75	1.703
81200	100	2.75	1.703
81300	100	2.75	1.703
81400	100	2.75	1.703
81500	100	2.75	1.703
81600	100	2.75	1.703
81700	100	2.75	1.703
81800	100	2.75	1.703
81900	100	2.75	1.703
82000	100	2.75	1.703
82100	100	2.75	1.703
82200	100	2.75	1.703
82300	100	2.75	1.703
82400	100	2.75	1.703
82500	100	2.75	1.703
82600	100	2.75	1.703
82700	100	2.75	1.703
82800	100	2.75	1.703
82900	100	2.75	1.703
83000	100	2.75	1.703
83100	100	2.75	1.703
83200	100	2.75	1.703
83300	100	2.75	1.703
83400	100	2.75	1.703
83500	100	2.75	1.703
83600	100	2.75	1.703
83700	100	2.75	1.703
83800	100	2.75	1.703
83900	100	2.75	1.703
84000	100	2.75	1.703
84100	100	2.75	1.703
84200	100	2.75	1.703
84300	100	2.75	1.703
84400	100	2.75	1.703
84500	100	2.75	1.703
84600	100	2.75	1.703
84700	100	2.75	1.703
84800	100	2.75	1.703
84900	100	2.75	1.703
85000	100	2.75	1.703
85100	100	2.75	1.703
85200	100	2.75	1.703
85300	100	2.75	1.703
85400	100	2.75	1.703
85500	100	2.75	1.703
85600	100	2.75	1.703
85700	100	2.75	1.703
85800	100	2.75	1.703
85900	100	2.75	1.703
86000	100	2.75	1.703
86100	100	2.75	1.703
86200	100	2.75	1.703
86300	100	2.75	1.703
86400	100	2.75	1.703
86500	100	2.75	1.703
86600	100	2.75	1.703
86700	100	2.75	1.703
86800	100	2.75	1.703
86900	100	2.75	1.703
87000	100	2.75	1.703
87100	100	2.75	1.703
87200	100	2.75	1.703
87300	100	2.75	1.703
87400	100	2.75	1.703
87500	100	2.75	1.703
87600	100	2.75	1.703
87700	100	2.75	1.703
87800	100	2.75	1.703
87900	100	2.75	1.703
88000	100	2.75	1.703
88100	100	2.75	1.703
88200	100	2.75	1.703
88300	100	2.75	1.703
88400	100	2.75	1.703
88500	100	2.75	1.703
88600	100	2.75	1.703
88700	100	2.75	1.703
88800	100	2.75	1.703
88900	100	2.75	1.703
89000	100	2.75	1.703
89100	100	2.75	1.703
89200	100	2.75	1.703
89300	100	2.75	1.703
89400	100	2.75	1.703
89500	100	2.75	1.703
89600	100	2.75	1.703
89700	100	2.75	1.703
89800	100	2.75	1.703
89900	100	2.75	1.703
90000	100	2.75	1.703
90100	100	2.75	1.703
90200	100	2.75	1.703
90300	100	2.75	1.703
90400	100	2.75	1.703
90500	100	2.75	1.703
90600	100	2.75	1.703
90700	100	2.75	1.703
90800	100	2.75	1.703
90900	100	2.75	1.703
91000	100	2.75	1.703
91100	100	2.75	1.703
91200	100	2.75	1.703
91300	100	2.75	1.703
91400	100	2.75	1.703
91500	100	2.75	1.703
91600	100	2.75	1.703
91700	100	2.75	1.703
91800	100	2.75	1.703
91900	100	2.75	1.703
92000	100	2.75	1.703
92100	100	2.75	1.703
92200	100	2.75	1.703
92300	100	2.75	1.703
92400	100	2.75	1.703
92500	100	2.75	1.703
92600	100	2.75	1.703
92700	100	2.75	1.703
92800	100	2.75	1.703
92900	100	2.75	1.703
93000	100	2.75	1.703
93100	100	2.75	1.703
93200	100	2.75	1.703
93300	100	2.75	1.703
93400	100	2.75	1.703
93500	100	2.75	1.703
93600	100	2.75	1.703
93700	100	2.75	1.703
93800	100	2.75	1.703
93900	100	2.75	1.703
94000	100	2.75	1.703
94100	100	2.75	1.703
94200	100	2.75	1.703
94300	100	2.75	1.703
94400	100	2.75	1.703
94500	100	2.75	1.703
94600	100	2.75	1.703
94700	100	2.75	1.703
94800	100	2.75	1.703
94900	100	2.75	1.703
95000	100	2.75	1.703
95100	100	2.75	1.703
95200	100	2.75	1.703
95300	100	2.75	1.703
95400	100	2.75	1.703
95500	100	2.75	1.703
95600	100	2.75	1.703
95700	100	2.75	1.703
95800	100	2.75	1.703
95900	100	2.75	1.703
96000	100	2.75	1.703
96100	100	2.75	1.703
96200	100	2.75	1.703
96300	100	2.75	1.703
96400	100	2.75	1.703
96500	100	2.75	1.703
96600	100	2.75	1.703
96700	100	2.75	1.703
96800	100	2.75	1.703
96900	100	2.75	1.703
97000	100	2.75	1.703
97100	100	2.75	1.703
97200	100	2.75	1.703
97300	100	2.75	1.703
97400	100	2.75	1.703
97500	100	2.75	1.703
97600	100	2.75	1.703
97700	100	2.75	1.703
97800	100	2.75	1.703
97900	100	2.75	1.703
98000	100	2.75	1.703
98100	100	2.75	1.703
98200	100	2.75	1.703
98300	100	2.75	1.703
98400	100	2.75	1.703
98500	100	2.75	1.703
98600	100	2.75	1.703
98700	100	2.75	1.703
98800	100	2.75	1.703
98900	100	2.75	1.703
99000	100	2.75	1.703
99100	100	2.75	1.703
99200	100	2.75	1.703
99300	100	2.75	1.703
99400	100	2.75	1.703
99500	100	2.75	1.703
99600	100	2.75	1.703
99700	100	2.75	1.703
99800	100	2.75	1.703
99900	100	2.75	1.703
1e+05	100	2.75	1.703
1.001e+05	100	2.75	1.703
1.002e+05	100	2.75	1.703
1.003e+05	100	2.75	1.703
1.004e+05	100	2.75	1.703
1.005e+05	100	2.75	1.703
1.006e+05	100	2.75	1.703
1.007e+05	100	2.75	1.703
1.008e+05	100	2.75	1.703
1.009e+05	100	2.75	1.703
1.01e+05	100	2.75	1.703
1.011e+05	100	2.75	1.703
1.012e+05	100	2.75	1.703
1.013e+05	100	2.75	1.703
1.014e+05	100	2.75	1.703
1.015e+05	100	2.75	1.703
1.016e+05	100	2.75	1.703
1.017e+05	100	2.75	1.703
1.018e+05	100	2.75	1.703
1.019e+05	100	2.75	1.703
1.02e+05	100	2.75	1.703
1.021e+05	100	2.75	1.703
1.022e+05	100	2.75	1.703
1.023e+05	100	2.75	1.703
1.024e+05	100	2.75	1.703
1.025e+05	100	2.75	1.703
1.026e+05	100	2.75	1.703
1.027e+05	100	2.75	1.703
1.028e+05	100	2.75	1.703
1.029e+05	100	2.75	1.703
1.03e+05	100	2.75	1.703
1.031e+05	100	2.75	1.703
1.032e+05	100	2.75	1.703
1.033e+05	100	2.75	1.703
1.034e+05	100	2.75	1.703
1.035e+05	100	2.75	1.703
1.036e+05	100	2.75	1.703
1.037e+05	100	2.75	1.703
1.038e+05	100	2.75	1.703
1.039e+05	100	2.75	1.703
1.04e+05	100	2.75	1.703
1.041e+05	100	2.75	1.703
1.042e+05	100	2.75	1.703
1.043e+05	100	2.75	1.703
1.044e+05	100	2.75	1.703
1.045e+05	100	2.75	1.703
1.046e+05	100	2.75	1.703
1.047e+05	100	2.75	1.703
1.048e+05	100	2.75	1.703
1.049e+05	100	2.75	1.703
1.05e+05	100	2.75	1.703
1.051e+05	100	2.75	1.703
1.052e+05	100	2.75	1.703
1.053e+05	100	2.75	1.703
1.054e+05	100	2.75	1.703
1.055e+05	100	2.75	1.703
1.056e+05	100	2.75	1.703
1.057e+05	100	2.75	1.703
1.058e+05	100	2.75	1.703
